22.05.2024 9:44:47.705 CAN1 ID=0x118141FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:47.705 CAN1 ID=0x118142FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:47.705 CAN1 ID=0x118143FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:47.705 CAN1 ID=0x118184FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:48.703 CAN2 ID=0x108100FA, D(8)=0x8D-21-01-00-00-00-00-01
22.05.2024 9:44:48.703 CAN2 ID=0x108141FA, D(8)=0x01-01-01-00-00-00-00-00
22.05.2024 9:44:48.703 CAN2 ID=0x108182FA, D(8)=0x00-00-00-00-00-00-00-03
22.05.2024 9:44:48.766 CAN1 ID=0x10C100FA, D(8)=0x23-34-63-20-26-67-F9-00
22.05.2024 9:44:48.766 CAN1 ID=0x10C141FA, D(8)=0x00-00-00-00-01-00-00-00
22.05.2024 9:44:48.766 CAN1 ID=0x10C142FA, D(8)=0x00-09-19-59-00-20-20-20
22.05.2024 9:44:48.766 CAN1 ID=0x10C143FA, D(8)=0x20-20-00-00-00-00-00-00
22.05.2024 9:44:48.766 CAN1 ID=0x10C144FA, D(8)=0x04-00-03-20-00-00-00-00
22.05.2024 9:44:48.766 CAN1 ID=0x10C145FA, D(8)=0x00-03-00-00-00-00-00-00
22.05.2024 9:44:48.766 CAN1 ID=0x10C146FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:48.766 CAN1 ID=0x10C187FA, D(8)=0x00-00-04-04-00-00-00-00
22.05.2024 9:44:50.841 CAN1 ID=0x108100FD, D(8)=0xCC-CC-7F-80-55-55-55-55
22.05.2024 9:44:50.841 CAN1 ID=0x108141FD, D(8)=0x07-02-55-55-55-55-55-55
22.05.2024 9:44:50.841 CAN1 ID=0x108142FD, D(8)=0x55-55-55-55-55-55-55-55
22.05.2024 9:44:50.841 CAN1 ID=0x108143FD, D(8)=0x07-02-55-55-55-55-55-55
22.05.2024 9:44:50.841 CAN1 ID=0x108144FD, D(8)=0x55-55-55-55-55-55-55-55
22.05.2024 9:44:50.841 CAN1 ID=0x108145FD, D(8)=0x07-02-55-55-55-55-55-55
22.05.2024 9:44:50.841 CAN1 ID=0x108146FD, D(8)=0x55-55-55-55-55-55-55-55
22.05.2024 9:44:50.841 CAN1 ID=0x1081C7FD, D(8)=0xBA-50-ED-8F-9C-B5-5B-30
22.05.2024 9:44:50.841 CAN1 ID=0x004287FD, D(0)
22.05.2024 9:44:52.759 CAN2 ID=0x118100FA, D(8)=0x0F-60-03-00-00-00-00-00
22.05.2024 9:44:52.759 CAN2 ID=0x118141FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:52.759 CAN2 ID=0x118142FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:52.759 CAN2 ID=0x118143FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:52.759 CAN2 ID=0x118184FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:53.695 CAN1 ID=0x108100FA, D(8)=0x0D-20-02-00-00-00-00-02
22.05.2024 9:44:53.695 CAN1 ID=0x108141FA, D(8)=0x02-02-02-01-00-00-00-00
22.05.2024 9:44:53.695 CAN1 ID=0x108182FA, D(8)=0x00-00-00-00-00-00-00-03
22.05.2024 9:44:53.758 CAN2 ID=0x10C100FA, D(8)=0x23-34-63-20-26-67-F9-00
22.05.2024 9:44:53.758 CAN2 ID=0x10C141FA, D(8)=0x00-00-00-00-01-00-00-00
22.05.2024 9:44:53.758 CAN2 ID=0x10C142FA, D(8)=0x00-09-19-59-00-20-20-20
22.05.2024 9:44:53.758 CAN2 ID=0x10C143FA, D(8)=0x20-20-00-00-00-00-00-00
22.05.2024 9:44:53.758 CAN2 ID=0x10C144FA, D(8)=0x04-00-03-20-00-00-00-00
22.05.2024 9:44:53.758 CAN2 ID=0x10C145FA, D(8)=0x00-03-00-00-00-00-00-00
22.05.2024 9:44:53.758 CAN2 ID=0x10C146FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:53.758 CAN2 ID=0x10C187FA, D(8)=0x00-00-04-04-00-00-02-00
22.05.2024 9:44:57.689 CAN1 ID=0x118100FA, D(8)=0x0F-60-03-00-00-00-00-00
22.05.2024 9:44:57.689 CAN1 ID=0x118141FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:57.689 CAN1 ID=0x118142FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:57.689 CAN1 ID=0x118143FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:57.689 CAN1 ID=0x118184FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:58.687 CAN2 ID=0x108100FA, D(8)=0x8D-20-02-00-00-00-00-02
22.05.2024 9:44:58.687 CAN2 ID=0x108141FA, D(8)=0x02-02-02-01-00-00-00-00
22.05.2024 9:44:58.687 CAN2 ID=0x108182FA, D(8)=0x00-00-00-00-00-00-00-03
22.05.2024 9:44:58.750 CAN1 ID=0x10C100FA, D(8)=0x23-34-63-20-26-67-F9-00
22.05.2024 9:44:58.750 CAN1 ID=0x10C141FA, D(8)=0x00-00-00-00-01-00-00-00
22.05.2024 9:44:58.750 CAN1 ID=0x10C142FA, D(8)=0x00-09-19-59-00-20-20-20
22.05.2024 9:44:58.750 CAN1 ID=0x10C143FA, D(8)=0x20-20-00-00-00-00-00-00
22.05.2024 9:44:58.750 CAN1 ID=0x10C144FA, D(8)=0x04-00-03-20-00-00-00-00
22.05.2024 9:44:58.750 CAN1 ID=0x10C145FA, D(8)=0x00-03-00-00-00-00-00-00
22.05.2024 9:44:58.750 CAN1 ID=0x10C146FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:44:58.750 CAN1 ID=0x10C187FA, D(8)=0x00-00-04-04-00-00-00-00
22.05.2024 9:45:02.672 CAN2 ID=0x118100FA, D(8)=0x0F-60-03-00-00-00-00-00
22.05.2024 9:45:02.672 CAN2 ID=0x118141FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:02.672 CAN2 ID=0x118142FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:02.672 CAN2 ID=0x118143FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:02.734 CAN2 ID=0x118184FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:03.670 CAN1 ID=0x108100FA, D(8)=0x0D-20-02-00-00-00-00-02
22.05.2024 9:45:03.670 CAN1 ID=0x108141FA, D(8)=0x02-02-02-01-00-00-00-00
22.05.2024 9:45:03.670 CAN1 ID=0x108182FA, D(8)=0x00-00-00-00-00-00-00-03
22.05.2024 9:45:03.802 CAN2 ID=0x10C100FA, D(8)=0x23-34-63-20-26-67-F9-00
22.05.2024 9:45:03.802 CAN2 ID=0x10C141FA, D(8)=0x00-00-00-00-01-00-00-00
22.05.2024 9:45:03.802 CAN2 ID=0x10C142FA, D(8)=0x00-09-19-59-00-20-20-20
22.05.2024 9:45:03.802 CAN2 ID=0x10C143FA, D(8)=0x20-20-00-00-00-00-00-00
22.05.2024 9:45:03.802 CAN2 ID=0x10C144FA, D(8)=0x04-00-03-20-00-00-00-00
22.05.2024 9:45:03.802 CAN2 ID=0x10C145FA, D(8)=0x00-04-00-00-00-00-00-00
22.05.2024 9:45:03.802 CAN2 ID=0x10C146FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:03.802 CAN2 ID=0x10C187FA, D(8)=0x00-00-04-04-00-00-00-00
22.05.2024 9:45:07.735 CAN1 ID=0x118100FA, D(8)=0x0F-60-03-00-00-00-00-00
22.05.2024 9:45:07.735 CAN1 ID=0x118141FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:07.735 CAN1 ID=0x118142FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:07.735 CAN1 ID=0x118143FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:07.735 CAN1 ID=0x118184FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:08.664 CAN2 ID=0x108100FA, D(8)=0x8D-20-02-00-00-00-00-02
22.05.2024 9:45:08.664 CAN2 ID=0x108141FA, D(8)=0x02-02-02-01-00-00-00-00
22.05.2024 9:45:08.668 CAN2 ID=0x108182FA, D(8)=0x00-00-00-00-00-00-00-03
22.05.2024 9:45:08.790 CAN1 ID=0x10C100FA, D(8)=0x23-34-63-20-26-67-F9-00
22.05.2024 9:45:08.790 CAN1 ID=0x10C141FA, D(8)=0x00-00-00-00-01-00-00-00
22.05.2024 9:45:08.790 CAN1 ID=0x10C142FA, D(8)=0x00-09-19-59-00-20-20-20
22.05.2024 9:45:08.790 CAN1 ID=0x10C143FA, D(8)=0x20-20-00-00-00-00-00-00
22.05.2024 9:45:08.790 CAN1 ID=0x10C144FA, D(8)=0x04-00-03-20-00-00-00-00
22.05.2024 9:45:08.790 CAN1 ID=0x10C145FA, D(8)=0x00-03-00-00-00-00-00-00
22.05.2024 9:45:08.790 CAN1 ID=0x10C146FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:08.790 CAN1 ID=0x10C187FA, D(8)=0x00-00-04-04-00-00-00-00
22.05.2024 9:45:12.771 CAN2 ID=0x118100FA, D(8)=0x0F-60-03-00-00-00-00-00
22.05.2024 9:45:12.771 CAN2 ID=0x118141FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:12.771 CAN2 ID=0x118142FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:12.771 CAN2 ID=0x118143FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:12.771 CAN2 ID=0x118184FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:13.661 CAN1 ID=0x108100FA, D(8)=0x0D-20-02-00-00-00-00-02
22.05.2024 9:45:13.661 CAN1 ID=0x108141FA, D(8)=0x02-02-02-01-00-00-00-00
22.05.2024 9:45:13.661 CAN1 ID=0x108182FA, D(8)=0x00-00-00-00-00-00-00-03
22.05.2024 9:45:13.661 CAN2 ID=0x108100FC, D(8)=0x8D-20-02-00-00-00-00-02
22.05.2024 9:45:13.661 CAN2 ID=0x108141FC, D(8)=0x02-02-02-01-00-00-00-00
22.05.2024 9:45:13.661 CAN2 ID=0x108182FC, D(8)=0x00-00-00-00-00-00-00-03
22.05.2024 9:45:13.785 CAN2 ID=0x10C100FA, D(8)=0x23-34-63-20-26-67-F9-00
22.05.2024 9:45:13.785 CAN2 ID=0x10C141FA, D(8)=0x00-00-00-00-01-00-00-00
22.05.2024 9:45:13.785 CAN2 ID=0x10C142FA, D(8)=0x00-09-19-59-00-20-20-20
22.05.2024 9:45:13.785 CAN2 ID=0x10C143FA, D(8)=0x20-20-00-00-00-00-00-00
22.05.2024 9:45:13.785 CAN2 ID=0x10C144FA, D(8)=0x04-00-03-20-00-00-00-00
22.05.2024 9:45:13.785 CAN2 ID=0x10C145FA, D(8)=0x00-03-00-00-00-00-00-00
22.05.2024 9:45:13.785 CAN2 ID=0x10C146FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:13.785 CAN2 ID=0x10C187FA, D(8)=0x00-00-04-04-00-00-01-00
22.05.2024 9:45:17.717 CAN1 ID=0x118100FA, D(8)=0x0F-60-03-00-00-00-00-00
22.05.2024 9:45:17.717 CAN1 ID=0x118141FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:17.717 CAN1 ID=0x118142FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:17.717 CAN1 ID=0x118143FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:17.717 CAN1 ID=0x118184FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:18.715 CAN2 ID=0x108100FA, D(8)=0x8D-20-02-00-00-00-00-02
22.05.2024 9:45:18.715 CAN2 ID=0x108141FA, D(8)=0x02-02-02-01-00-00-00-00
22.05.2024 9:45:18.715 CAN2 ID=0x108182FA, D(8)=0x00-00-00-00-00-00-00-03
22.05.2024 9:45:18.715 CAN2 ID=0x118100FC, D(8)=0x02-33-00-03-2E-2E-00-00
22.05.2024 9:45:18.715 CAN2 ID=0x118141FC, D(8)=0x7F-CF-80-FF-FF-FF-00-00
22.05.2024 9:45:18.715 CAN2 ID=0x118142FC, D(8)=0x00-00-00-00-00-00-03-00
22.05.2024 9:45:18.715 CAN2 ID=0x118143FC, D(8)=0x00-03-00-00-03-00-00-03
22.05.2024 9:45:18.777 CAN1 ID=0x10C100FA, D(8)=0x23-34-63-20-26-67-F9-00
22.05.2024 9:45:18.777 CAN1 ID=0x10C141FA, D(8)=0x00-00-00-00-01-00-00-00
22.05.2024 9:45:18.777 CAN1 ID=0x10C142FA, D(8)=0x00-09-19-59-00-20-20-20
22.05.2024 9:45:18.777 CAN2 ID=0x118144FC, D(8)=0x00-00-03-00-00-03-00-00
22.05.2024 9:45:18.777 CAN2 ID=0x118145FC, D(8)=0x03-00-00-03-00-00-03-00
22.05.2024 9:45:18.777 CAN2 ID=0x118146FC, D(8)=0x00-03-00-00-03-00-00-03
22.05.2024 9:45:18.777 CAN2 ID=0x118147FC, D(8)=0x00-00-03-00-00-03-00-00
22.05.2024 9:45:18.777 CAN2 ID=0x118148FC, D(8)=0x03-00-00-03-00-00-03-00
22.05.2024 9:45:18.777 CAN2 ID=0x118149FC, D(8)=0x00-03-00-00-03-00-00-03
22.05.2024 9:45:18.777 CAN2 ID=0x11814AFC, D(8)=0x00-00-03-00-00-03-00-00
22.05.2024 9:45:18.777 CAN2 ID=0x11814BFC, D(8)=0x03-00-00-03-00-00-03-00
22.05.2024 9:45:18.777 CAN2 ID=0x11814CFC, D(8)=0x00-03-00-00-03-00-00-03
22.05.2024 9:45:18.777 CAN2 ID=0x11814DFC, D(8)=0x00-00-03-00-00-03-00-00
22.05.2024 9:45:18.777 CAN2 ID=0x11818EFC, D(8)=0x00-76-7B-E4-17-0B-09-04
22.05.2024 9:45:18.840 CAN1 ID=0x10C143FA, D(8)=0x20-20-00-00-00-00-00-00
22.05.2024 9:45:18.840 CAN1 ID=0x10C144FA, D(8)=0x04-00-03-20-00-00-00-00
22.05.2024 9:45:18.840 CAN1 ID=0x10C145FA, D(8)=0x00-03-00-00-00-00-00-00
22.05.2024 9:45:18.840 CAN1 ID=0x10C146FA, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:18.840 CAN1 ID=0x10C187FA, D(8)=0x00-00-04-04-00-00-00-00
22.05.2024 9:45:19.713 CAN2 ID=0x118100FB, D(8)=0x40-55-00-00-00-00-00-00
22.05.2024 9:45:19.713 CAN2 ID=0x118141FB, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:19.713 CAN2 ID=0x118142FB, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:19.713 CAN2 ID=0x118143FB, D(8)=0x00-00-C0-DB-C0-DA-C0-DB
22.05.2024 9:45:19.713 CAN2 ID=0x118144FB, D(8)=0xC0-DA-C0-DB-C0-DB-C0-DB
22.05.2024 9:45:19.713 CAN2 ID=0x118145FB, D(8)=0xC0-DB-C0-DB-C0-DB-C0-DC
22.05.2024 9:45:19.713 CAN2 ID=0x118146FB, D(8)=0xC0-DB-C0-DC-C0-DC-C0-DD
22.05.2024 9:45:19.713 CAN2 ID=0x118147FB, D(8)=0xC0-DC-C0-00-00-C0-00-00
22.05.2024 9:45:19.713 CAN2 ID=0x118148FB, D(8)=0xC0-00-00-C0-00-00-C0-00
22.05.2024 9:45:19.713 CAN2 ID=0x118149FB, D(8)=0x00-C0-00-00-C0-00-00-C0
22.05.2024 9:45:19.713 CAN2 ID=0x11814AFB, D(8)=0x00-00-C0-00-00-C0-00-00
22.05.2024 9:45:19.713 CAN2 ID=0x11814BFB, D(8)=0xC0-00-00-C0-00-00-C0-00
22.05.2024 9:45:19.713 CAN2 ID=0x11814CFB, D(8)=0x00-C0-00-00-C0-00-00-C0
22.05.2024 9:45:19.713 CAN2 ID=0x11814DFB, D(8)=0x00-00-C0-00-00-C0-00-00
22.05.2024 9:45:19.713 CAN2 ID=0x11814EFB, D(8)=0xC0-00-00-C0-00-00-C0-00
22.05.2024 9:45:19.776 CAN2 ID=0x11814FFB, D(8)=0x00-C0-00-00-C0-00-00-C0
22.05.2024 9:45:19.776 CAN2 ID=0x118140FB, D(8)=0x00-00-C0-00-00-C0-00-00
22.05.2024 9:45:19.776 CAN2 ID=0x118141FB, D(8)=0xC0-00-00-C0-00-00-C0-00
22.05.2024 9:45:19.776 CAN2 ID=0x118142FB, D(8)=0x00-C0-00-00-C0-00-00-C0
22.05.2024 9:45:19.776 CAN2 ID=0x118143FB, D(8)=0x00-00-C0-00-00-C0-00-00
22.05.2024 9:45:19.776 CAN2 ID=0x118144FB, D(8)=0xC0-00-00-C0-00-00-C0-00
22.05.2024 9:45:19.776 CAN2 ID=0x118145FB, D(8)=0x00-C0-00-00-C0-00-00-C0
22.05.2024 9:45:19.776 CAN2 ID=0x118146FB, D(8)=0x00-00-C0-00-00-C0-00-00
22.05.2024 9:45:19.776 CAN2 ID=0x118147FB, D(8)=0xC0-00-00-C0-00-00-C0-00
22.05.2024 9:45:19.776 CAN2 ID=0x118148FB, D(8)=0x00-C0-00-00-C0-00-00-C0
22.05.2024 9:45:19.776 CAN2 ID=0x118149FB, D(8)=0x00-00-C0-00-00-C0-00-00
22.05.2024 9:45:19.776 CAN2 ID=0x11814AFB, D(8)=0xC0-00-00-C0-00-00-C0-00
22.05.2024 9:45:19.776 CAN2 ID=0x11814BFB, D(8)=0x00-C0-00-00-C0-00-00-C0
22.05.2024 9:45:19.776 CAN2 ID=0x11814CFB, D(8)=0x00-00-C0-00-00-C0-00-00
22.05.2024 9:45:19.776 CAN2 ID=0x11818DFB, D(8)=0xC0-00-00-C0-00-00-55-55
22.05.2024 9:45:19.838 CAN2 ID=0x10C100FC, D(8)=0x42-66-47-F9-80-00-55-00
22.05.2024 9:45:19.838 CAN2 ID=0x10C141FC, D(8)=0x35-FF-80-00-01-55-80-00
22.05.2024 9:45:19.838 CAN2 ID=0x10C142FC, D(8)=0x00-00-80-00-80-00-89-19
22.05.2024 9:45:19.838 CAN2 ID=0x10C143FC, D(8)=0x59-C0-00-20-20-20-20-20
22.05.2024 9:45:19.838 CAN2 ID=0x10C144FC, D(8)=0x00-00-00-4F-F5-45-55-5F
22.05.2024 9:45:19.838 CAN2 ID=0x10C145FC, D(8)=0xCF-80-00-02-00-02-00-02
22.05.2024 9:45:19.838 CAN2 ID=0x10C146FC, D(8)=0x00-02-00-02-00-02-00-02
22.05.2024 9:45:19.838 CAN2 ID=0x10C147FC, D(8)=0x00-02-00-02-00-02-00-02
22.05.2024 9:45:19.838 CAN2 ID=0x10C148FC, D(8)=0x00-02-00-02-00-02-00-02
22.05.2024 9:45:19.838 CAN2 ID=0x10C149FC, D(8)=0x00-3E-00-03-00-00-03-00
22.05.2024 9:45:19.838 CAN2 ID=0x10C14AFC, D(8)=0x00-03-00-00-03-00-00-03
22.05.2024 9:45:19.838 CAN2 ID=0x10C14BFC, D(8)=0x00-00-03-00-00-03-00-00
22.05.2024 9:45:19.838 CAN2 ID=0x10C14CFC, D(8)=0x03-00-00-03-00-00-03-03
22.05.2024 9:45:19.838 CAN2 ID=0x10C14DFC, D(8)=0xA4-03-00-00-03-00-00-03
22.05.2024 9:45:19.838 CAN2 ID=0x10C14EFC, D(8)=0x00-00-03-00-00-03-00-00
22.05.2024 9:45:19.838 CAN2 ID=0x10C14FFC, D(8)=0x03-00-00-03-00-00-03-00
22.05.2024 9:45:19.838 CAN2 ID=0x10C140FC, D(8)=0x00-03-00-00-03-00-00-03
22.05.2024 9:45:19.838 CAN2 ID=0x10C141FC, D(8)=0x00-00-03-00-00-03-00-00
22.05.2024 9:45:19.838 CAN2 ID=0x10C142FC, D(8)=0x03-00-00-03-00-00-03-00
22.05.2024 9:45:19.838 CAN2 ID=0x10C143FC, D(8)=0x00-03-04-A5-03-04-A3-03
22.05.2024 9:45:19.838 CAN2 ID=0x10C144FC, D(8)=0x00-00-03-00-00-03-00-A4
22.05.2024 9:45:19.838 CAN2 ID=0x10C145FC, D(8)=0x03-00-00-55-80-00-8A-CE
22.05.2024 9:45:19.838 CAN2 ID=0x10C186FC, D(8)=0x00-76-39-E1-17-0B-09-04
22.05.2024 9:45:20.774 CAN2 ID=0x10C100FB, D(8)=0xC0-55-02-66-02-67-00-01
22.05.2024 9:45:20.837 CAN2 ID=0x10C141FB, D(8)=0x00-01-F0-55-07-F9-07-F8
22.05.2024 9:45:20.837 CAN2 ID=0x10C142FB, D(8)=0x08-00-08-00-00-FF-FF-FF
22.05.2024 9:45:20.837 CAN2 ID=0x10C143FB, D(8)=0xFF-55-00-00-00-00-00-00
22.05.2024 9:45:20.837 CAN2 ID=0x10C144FB, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:45:20.837 CAN2 ID=0x10C145FB, D(8)=0x00-1E-00-00-00-01-00-00
22.05.2024 9:45:20.837 CAN2 ID=0x10C146FB, D(8)=0x00-20-00-00-00-00-40-C0
22.05.2024 9:45:20.837 CAN2 ID=0x10C147FB, D(8)=0x00-C0-00-C0-00-C0-00-C0
22.05.2024 9:45:20.837 CAN2 ID=0x10C148FB, D(8)=0x00-C0-00-C0-00-C0-00-C0
22.05.2024 9:45:20.837 CAN2 ID=0x10C149FB, D(8)=0x00-C0-00-C0-00-C0-00-C0
22.05.2024 9:45:20.837 CAN2 ID=0x10C14AFB, D(8)=0x00-C0-00-C0-00-C0-00-C0
22.05.2024 9:45:20.837 CAN2 ID=0x10C14BFB, D(8)=0x00-C0-00-C0-00-C0-00-C0
22.05.2024 9:45:20.837 CAN2 ID=0x10C14CFB, D(8)=0x00-C0-00-C0-00-C0-00-C0
22.05.2024 9:45:20.837 CAN2 ID=0x10C14DFB, D(8)=0x00-C0-00-C0-00-C0-00-C0
22.05.2024 9:45:20.837 CAN2 ID=0x10C14EFB, D(8)=0x00-C0-00-F0-00-C0-00-C0
22.05.2024 9:45:20.837 CAN2 ID=0x10C14FFB, D(8)=0x00-00-C0-00-00-C0-00-00
22.05.2024 9:45:20.837 CAN2 ID=0x10C140FB, D(8)=0xC0-00-00-C0-00-00-C0-00
22.05.2024 9:45:20.837 CAN2 ID=0x10C141FB, D(8)=0x00-C0-00-00-C0-00-00-C0
22.05.2024 9:45:20.837 CAN2 ID=0x10C142FB, D(8)=0x00-00-C0-00-00-C0-00-00
