22.05.2024 9:50:08.955 CAN1 ID=0x13C747FD, D(8)=0x00-0F-B4-8B-21-EE-71-F1
22.05.2024 9:50:08.955 CAN1 ID=0x13C748FD, D(8)=0xFC-FF-9D-C8-0D-00-00-00
22.05.2024 9:50:08.955 CAN1 ID=0x13C749FD, D(8)=0xD2-7B-DE-11-D7-FD-B6-FF
22.05.2024 9:50:09.017 CAN1 ID=0x13C74AFD, D(8)=0x95-F2-0E-00-00-00-00-00
22.05.2024 9:50:09.017 CAN1 ID=0x13C74BFD, D(8)=0x00-00-00-00-00-00-00-92
22.05.2024 9:50:09.017 CAN1 ID=0x13C74CFD, D(8)=0x0F-00-00-00-00-00-00-00
22.05.2024 9:50:09.017 CAN1 ID=0x13C74DFD, D(8)=0x00-00-00-00-55-17-10-00
22.05.2024 9:50:09.017 CAN1 ID=0x13C74EFD, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:50:09.017 CAN1 ID=0x13C74FFD, D(8)=0x00-00-F9-8A-11-00-00-00
22.05.2024 9:50:09.017 CAN1 ID=0x13C740FD, D(8)=0x32-BD-B0-11-1D-64-BF-FF
22.05.2024 9:50:09.017 CAN1 ID=0x13C741FD, D(8)=0xF9-72-12-00-00-00-00-00
22.05.2024 9:50:09.017 CAN1 ID=0x13C742FD, D(8)=0x00-00-00-00-00-00-42-88
22.05.2024 9:50:09.017 CAN1 ID=0x13C743FD, D(8)=0x13-00-00-00-00-00-00-00
22.05.2024 9:50:09.017 CAN1 ID=0x13C744FD, D(8)=0x00-00-00-00-17-0D-14-00
22.05.2024 9:50:09.017 CAN1 ID=0x13C745FD, D(8)=0x00-00-B4-AD-6D-35-F4-2F
22.05.2024 9:50:09.017 CAN1 ID=0x13C746FD, D(8)=0xA3-FF-D5-F2-15-00-00-00
22.05.2024 9:50:09.017 CAN1 ID=0x13C747FD, D(8)=0x00-00-00-00-00-00-00-00
22.05.2024 9:50:09.017 CAN1 ID=0x13C748FD, D(8)=0xDA-0A-16-00-00-00-93-CC
22.05.2024 9:50:09.017 CAN1 ID=0x13C749FD, D(8)=0xF3-ED-46-19-AD-FF-EA-A8
22.05.2024 9:50:09.017 CAN1 ID=0x13C74AFD, D(8)=0x17-00-00-00-92-CC-F3-ED
22.05.2024 9:50:09.017 CAN1 ID=0x13C78BFD, D(8)=0x10-BC-AA-FF-EE-49-53-B3
22.05.2024 9:50:09.033 CAN2 ID=0x13C700FD, D(8)=0xFF-81-AB-0F-AA-00-F7-00
22.05.2024 9:50:09.033 CAN2 ID=0x13C741FD, D(8)=0xB5-6C-07-7B-E8-44-00-12
22.05.2024 9:50:09.033 CAN2 ID=0x13C742FD, D(8)=0x34-10-74-12-34-EF-C7-12
22.05.2024 9:50:09.033 CAN2 ID=0x13C743FD, D(8)=0x34-00-CA-D1-01-00-00-00
22.05.2024 9:55:23.456 CAN1 ERR = 0x0001
22.05.2024 9:50:09.204 CAN1 ID=0x13C141FD, D(8)=0xB5-6C-07-7B-E8-44-00-31
22.05.2024 9:50:09.204 CAN1 ID=0x13C142FD, D(8)=0x00-10-74-12-34-EF-C7-E4
22.05.2024 9:50:09.204 CAN1 ID=0x13C143FD, D(8)=0x37-00-CA-D1-01-00-00-00
22.05.2024 9:50:09.204 CAN1 ID=0x13C144FD, D(8)=0xF0-8E-29-E7-58-56-49-01
22.05.2024 9:50:09.204 CAN1 ID=0x13C145FD, D(8)=0xF9-07-02-32-00-12-BC-CC
22.05.2024 9:50:09.204 CAN1 ID=0x13C146FD, D(8)=0xB0-11-26-64-53-00-9C-0A
22.05.2024 9:50:09.204 CAN1 ID=0x13C146FD, D(8)=0xB0-11-26-64-53-00-9C-0A
